Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
SRR29492900_2	(1, 34.90400904443191)	(2, 35.598553414129846)	(3, 35.65082944371462)	(4, 35.683318841147724)	(5, 35.6430851711917)	(6, 35.84524444656293)	(7, 35.7464777299891)	(8, 35.70795042012639)	(9, 35.9127317067104)	(10, 35.69815550689096)	(15, 35.630104697019014)	(20, 35.57707883222103)	(25, 35.522002982736076)	(30, 35.439959457225086)	(35, 35.370003123058154)	(40, 35.33089884764951)	(45, 35.2452757712871)	(50, 35.14941584047004)	(55, 35.06931664385854)	(60, 34.95817501621855)	(65, 34.89651301118152)	(70, 34.81112934648509)	(75, 34.71041014132247)	(80, 34.6407673913288)	(85, 34.515885322573055)	(90, 34.49649836456895)	(95, 34.41388121904411)	(100, 34.29493511317754)	(105, 34.16228494489262)	(110, 33.89614109424763)	(115, 33.726655650656696)	(120, 33.547214490276325)	(125, 33.43824805505026)	(130, 33.30056265487393)	(135, 33.16115908416258)	(140, 33.05669263335342)	(145, 33.00859527440622)	(150, 32.429866950191254)
SRR29492901_1	(1, 35.447021945207396)	(2, 35.66791383401661)	(3, 35.87357920281922)	(4, 35.87930712443078)	(5, 36.00476553009137)	(6, 36.241678333011926)	(7, 36.17444537221876)	(8, 36.15145350209126)	(9, 36.233805549020715)	(10, 36.17738675421789)	(15, 36.131572663421046)	(20, 36.10457315227241)	(25, 36.01941105562992)	(30, 35.93290954066417)	(35, 35.8871395917673)	(40, 35.85080640718026)	(45, 35.7715363396003)	(50, 35.69923368551194)	(55, 35.63091918515327)	(60, 35.54305773247192)	(65, 35.47887695635281)	(70, 35.43297498029003)	(75, 35.36131814546318)	(80, 35.321816084080055)	(85, 35.2072711270673)	(90, 35.11915535859043)	(95, 35.04106872925165)	(100, 34.92283267281998)	(105, 34.82157202968384)	(110, 34.66287356070676)	(115, 34.63421027904722)	(120, 34.46893172054679)	(125, 34.473843195838136)	(130, 34.41753827276277)	(135, 34.380409287279996)	(140, 34.31564782666372)	(145, 34.27520266689425)	(150, 33.814944085422255)
SRR29492901_2	(1, 34.59921118537147)	(2, 35.358444422277174)	(3, 35.43027656778896)	(4, 35.41606150667419)	(5, 35.36451661596457)	(6, 35.588307924888056)	(7, 35.51434333286401)	(8, 35.48329395652631)	(9, 35.64480776856564)	(10, 35.45087123197372)	(15, 35.34474304425725)	(20, 35.185696103268945)	(25, 35.162140358604645)	(30, 35.08296796592105)	(35, 35.01800541253474)	(40, 34.893990251823936)	(45, 34.79411200396545)	(50, 34.69387364826501)	(55, 34.62138814881445)	(60, 34.5340489868814)	(65, 34.3804015618514)	(70, 34.2453764527608)	(75, 34.21919032569239)	(80, 34.108967320193756)	(85, 33.96204481944186)	(90, 33.94323568983147)	(95, 33.78022433002813)	(100, 33.69386098714593)	(105, 33.563010916987764)	(110, 33.35159103720163)	(115, 33.33466405089831)	(120, 33.098160937538665)	(125, 32.98549061640592)	(130, 32.842996175998)	(135, 32.82449285822788)	(140, 32.606489935679164)	(145, 32.491912458972074)	(150, 31.96527146493559)
SRR29492902_1	(1, 35.54099513830201)	(2, 36.039365980480966)	(3, 36.132826031759095)	(4, 36.14787684635246)	(5, 36.33404626393536)	(6, 36.439356624156204)	(7, 36.38321290567147)	(8, 36.3777943696159)	(9, 36.42232406638059)	(10, 36.37759735094164)	(15, 36.345717260737146)	(20, 36.32112010104653)	(25, 36.25640965000397)	(30, 36.19426844174024)	(35, 36.156585543573286)	(40, 36.132077614716174)	(45, 36.086658430076966)	(50, 36.04512673167467)	(55, 35.9944189233714)	(60, 35.9458775467205)	(65, 35.91211980800546)	(70, 35.872488904344905)	(75, 35.766045647280635)	(80, 35.637821056264364)	(85, 35.442851133635585)	(90, 35.30433051088279)	(95, 35.09595754074029)	(100, 34.845834275941925)	(105, 34.501904163285474)	(110, 34.23234515824479)	(115, 34.29363082310454)	(120, 34.26978931115271)	(125, 34.3770250153505)	(130, 34.48419746207689)	(135, 34.55927879323066)	(140, 34.6092138498198)	(145, 34.682332282736795)	(150, 34.42186027460702)
SRR29492902_2	(1, 35.44476924024631)	(2, 36.15490020444614)	(3, 36.22306931276783)	(4, 36.21928956212033)	(5, 36.23892372515267)	(6, 36.31638083127855)	(7, 36.273439202771755)	(8, 36.25535958376095)	(9, 36.364792441174636)	(10, 36.247603538500655)	(15, 36.191022803162234)	(20, 36.08987206860125)	(25, 36.10016874625326)	(30, 36.06046813263689)	(35, 36.02742690763161)	(40, 35.962856670276345)	(45, 35.91771558393611)	(50, 35.88064500475148)	(55, 35.85099050805522)	(60, 35.813123316082496)	(65, 35.7299483226481)	(70, 35.63651378114042)	(75, 35.653248865376085)	(80, 35.59660544621926)	(85, 35.51399435923455)	(90, 35.493836191987384)	(95, 35.35072897343052)	(100, 35.22675263301443)	(105, 35.06339691798704)	(110, 34.701636410751505)	(115, 34.477937431557)	(120, 34.22507327944486)	(125, 34.135260649520376)	(130, 34.063510928183995)	(135, 34.06246114209708)	(140, 33.929692406709876)	(145, 33.90857662918367)	(150, 33.54946425201892)
SRR29492903_1	(1, 35.43337396157753)	(2, 35.83501940952682)	(3, 36.012987533856084)	(4, 35.97111794093237)	(5, 36.23362879919407)	(6, 36.33558787010617)	(7, 36.2882465391896)	(8, 36.30091157179581)	(9, 36.306742928758766)	(10, 36.28923287710078)	(15, 36.26693192194574)	(20, 36.23420830209222)	(25, 36.14663701756218)	(30, 36.084010512027696)	(35, 36.05000924843097)	(40, 36.009000974087364)	(45, 35.96028980222853)	(50, 35.89788349208915)	(55, 35.851171230139926)	(60, 35.80399232707565)	(65, 35.758522380239754)	(70, 35.7307323556481)	(75, 35.6535834715862)	(80, 35.54690034450101)	(85, 35.39024609638974)	(90, 35.255102325155406)	(95, 35.04469060165964)	(100, 34.828870115560996)	(105, 34.58947376438862)	(110, 34.4015788249997)	(115, 34.398300026127075)	(120, 34.49577779474198)	(125, 34.51778213731597)	(130, 34.51456568647076)	(135, 34.561517122639046)	(140, 34.555103065443205)	(145, 34.48742307197487)	(150, 34.26089253230218)
SRR29492903_2	(1, 35.41201513077405)	(2, 35.76322649071248)	(3, 35.79201088788428)	(4, 35.814777859744126)	(5, 35.80732963451696)	(6, 35.951343599105236)	(7, 35.874389095576966)	(8, 35.858126655448295)	(9, 35.99090916250223)	(10, 35.853783792135985)	(15, 35.80054358528555)	(20, 35.751951418934276)	(25, 35.684867728394856)	(30, 35.630275202468894)	(35, 35.571794921207946)	(40, 35.536113527584504)	(45, 35.443588860039974)	(50, 35.386844442217765)	(55, 35.33154136695374)	(60, 35.2525148798032)	(65, 35.17800488482188)	(70, 35.10924267620844)	(75, 35.013496327829316)	(80, 35.00475759128418)	(85, 34.91966959516303)	(90, 34.83119310029334)	(95, 34.73618648910998)	(100, 34.564061194359375)	(105, 34.361996790752755)	(110, 34.12191681516646)	(115, 33.914848204798766)	(120, 33.81971200413274)	(125, 33.73736188161585)	(130, 33.630753716235525)	(135, 33.65181005348767)	(140, 33.60192882834724)	(145, 33.40015207563229)	(150, 33.14903834511445)
SRR29492904_1	(1, 35.76427124014794)	(2, 35.871325945375666)	(3, 35.9816939658571)	(4, 36.04548504263438)	(5, 36.166737725148046)	(6, 36.19976465789299)	(7, 36.142783831090156)	(8, 36.15402403508181)	(9, 36.15249654328163)	(10, 36.13976554578807)	(15, 36.118251737912566)	(20, 36.1198933814358)	(25, 36.04205674125638)	(30, 35.93156115720346)	(35, 35.8951586106569)	(40, 35.82860971230523)	(45, 35.733329366088086)	(50, 35.75429869642848)	(55, 35.79574555435296)	(60, 35.73825055720919)	(65, 35.69190137433438)	(70, 35.64254258802578)	(75, 35.65688603011756)	(80, 35.59595651453856)	(85, 35.47652567038669)	(90, 35.35644015142438)	(95, 35.173702121796666)	(100, 35.090206595319984)	(105, 34.96923444823547)	(110, 34.66670033706099)	(115, 34.672700542103584)	(120, 34.51155463889155)	(125, 34.583643291005004)	(130, 34.53432541339367)	(135, 34.57658498326264)	(140, 34.51713374260716)	(145, 34.42409168800309)	(150, 34.29123239568516)
SRR29492904_2	(1, 35.63369821879519)	(2, 35.867955962502776)	(3, 35.808097180820496)	(4, 35.872575269296284)	(5, 35.899150923773696)	(6, 35.96630777302489)	(7, 35.93955853237163)	(8, 35.909028020691565)	(9, 35.99476575739581)	(10, 35.888799408312245)	(15, 35.83819621490762)	(20, 35.83219791926177)	(25, 35.77950776033482)	(30, 35.714679379460904)	(35, 35.65054869113349)	(40, 35.61515354333294)	(45, 35.5865047575013)	(50, 35.5213317586697)	(55, 35.449783166371816)	(60, 35.40377848627659)	(65, 35.36017413800687)	(70, 35.32154008255684)	(75, 35.28315797533456)	(80, 35.236984096068866)	(85, 35.12881630724129)	(90, 35.128878813109765)	(95, 35.05061748572557)	(100, 34.931877175162185)	(105, 34.90405211230022)	(110, 34.74172485559643)	(115, 34.555955164651365)	(120, 34.50026109720719)	(125, 34.50234001050143)	(130, 34.496484389792194)	(135, 34.356703911804914)	(140, 34.16625417682137)	(145, 34.174398058517205)	(150, 33.98610169050335)
SRR29492905_1	(1, 34.83031920572463)	(2, 35.34671452433049)	(3, 35.67006040171644)	(4, 35.644077856872464)	(5, 36.04877521737081)	(6, 36.20699173933062)	(7, 36.171411969516)	(8, 36.20670927937142)	(9, 36.1676298289686)	(10, 36.217697966576225)	(15, 36.20854356068359)	(20, 36.1678033202454)	(25, 36.072253483395244)	(30, 36.01833831002225)	(35, 35.9799297446484)	(40, 35.94128251500586)	(45, 35.884918646958646)	(50, 35.82225301196996)	(55, 35.75434557279441)	(60, 35.718072183396295)	(65, 35.64326808261742)	(70, 35.59574351190377)	(75, 35.48514058607477)	(80, 35.34484240478833)	(85, 35.137818755329995)	(90, 34.93400559895146)	(95, 34.659709684458406)	(100, 34.374504440289755)	(105, 34.16498468037225)	(110, 33.95601912236422)	(115, 33.95561665051494)	(120, 34.045376664561715)	(125, 34.031400961312364)	(130, 34.054652895779164)	(135, 34.08722049858727)	(140, 34.05222851648676)	(145, 33.98984708714225)	(150, 33.74114644416899)
SRR29492905_2	(1, 34.53303160610075)	(2, 34.88326155154245)	(3, 34.970182526269255)	(4, 34.976689143584004)	(5, 34.96957253019027)	(6, 35.226868903405524)	(7, 35.09514062164339)	(8, 35.072889246958816)	(9, 35.20821074911735)	(10, 35.043401219890534)	(15, 34.97537866938946)	(20, 34.92274061927215)	(25, 34.833664873086384)	(30, 34.7496021221477)	(35, 34.655464844800875)	(40, 34.6199275201986)	(45, 34.474673002772946)	(50, 34.41138420793073)	(55, 34.30187362923221)	(60, 34.245230790337416)	(65, 34.09949136317841)	(70, 34.03152582408385)	(75, 33.958021014275715)	(80, 33.87980848955059)	(85, 33.725127051934976)	(90, 33.60243006123729)	(95, 33.52455951010163)	(100, 33.41519667777857)	(105, 33.122594704398)	(110, 32.935257964193696)	(115, 32.671477188803564)	(120, 32.569525893527334)	(125, 32.543502479781644)	(130, 32.340925841981075)	(135, 32.3108749545865)	(140, 32.2975694588687)	(145, 32.18484658494731)	(150, 31.845155625387974)
SRR29492906_1	(1, 35.47939049029528)	(2, 35.77754315992346)	(3, 35.97838976120242)	(4, 35.92721576748539)	(5, 36.154480043282476)	(6, 36.2957784050841)	(7, 36.25088756133782)	(8, 36.24593445050165)	(9, 36.27190864415156)	(10, 36.24616146070338)	(15, 36.22132559065275)	(20, 36.18643818245424)	(25, 36.09616161648765)	(30, 36.03198772025348)	(35, 35.99174142463001)	(40, 35.95580772660007)	(45, 35.88665677582169)	(50, 35.82326891552374)	(55, 35.76579822196561)	(60, 35.71465367484028)	(65, 35.65218266444606)	(70, 35.61863243007814)	(75, 35.55074667630871)	(80, 35.48340826557334)	(85, 35.372407420594904)	(90, 35.261140345881)	(95, 35.11647497466713)	(100, 34.95628661196823)	(105, 34.82384819993951)	(110, 34.61222968484974)	(115, 34.53186008697515)	(120, 34.56523828169891)	(125, 34.52726756183678)	(130, 34.46545892379779)	(135, 34.47001572390165)	(140, 34.41832987458603)	(145, 34.30204005682383)	(150, 34.03261322104672)
SRR29492906_2	(1, 35.02875402408174)	(2, 35.72944145641224)	(3, 35.72340182305268)	(4, 35.729044778073856)	(5, 35.721860343178655)	(6, 35.8752379716994)	(7, 35.78539177382328)	(8, 35.77190332058794)	(9, 35.885387766020436)	(10, 35.752835748023344)	(15, 35.69067869787561)	(20, 35.628421688014384)	(25, 35.547903294855516)	(30, 35.48059656772931)	(35, 35.40880064639494)	(40, 35.35721389381514)	(45, 35.24603149178155)	(50, 35.171902101211685)	(55, 35.10534232721949)	(60, 35.01998475196889)	(65, 34.94636420666249)	(70, 34.90243971859934)	(75, 34.795847190009056)	(80, 34.78104116486476)	(85, 34.68631245893431)	(90, 34.59911746970999)	(95, 34.5302357074477)	(100, 34.398818957884735)	(105, 34.24607720270066)	(110, 34.07829295528007)	(115, 33.895834131027314)	(120, 33.7812054959888)	(125, 33.67776463361902)	(130, 33.534361892896044)	(135, 33.54121969410109)	(140, 33.4614956999167)	(145, 33.2214300109522)	(150, 32.922699721222344)
SRR29492907_1	(1, 34.550248945740705)	(2, 35.51189192420091)	(3, 35.522953647133505)	(4, 35.62756048805288)	(5, 35.571952148916985)	(6, 35.53522661474661)	(7, 35.53132527210884)	(8, 35.55733550052184)	(9, 35.613581856106215)	(10, 35.721358590113354)	(15, 36.14258648668342)	(20, 36.37679501391559)	(25, 36.31920953840532)	(30, 36.24011938236165)	(35, 36.177467586310954)	(40, 36.115356565390584)	(45, 36.05929114319099)	(50, 35.94311786386142)	(55, 35.890181442653216)	(60, 35.82253492237581)	(65, 35.759586853597696)	(70, 35.644830388173006)	(75, 35.51800272953153)	(80, 35.49154055425208)	(85, 35.4463355784769)	(90, 35.29345824027288)	(95, 35.174094518882576)	(100, 35.073985425316465)	(105, 34.936537670517474)	(110, 34.797372497877824)	(115, 34.67112781352401)	(120, 34.59415019432365)	(125, 34.40277414649506)	(130, 34.164840973358416)	(135, 33.927285499834)	(140, 33.88584756743908)	(145, 33.85100065640902)	(150, 33.43680942288188)
SRR29492907_2	(1, 36.238381307602516)	(2, 36.47286734763929)	(3, 36.349764665433064)	(4, 36.292393894348436)	(5, 36.16860787532171)	(6, 36.09306349280358)	(7, 36.06482474220524)	(8, 36.034621099096675)	(9, 36.02319930262859)	(10, 36.06805845283681)	(15, 36.13618584351572)	(20, 36.115386544113775)	(25, 36.00723858304016)	(30, 35.91153453842456)	(35, 35.810990211971145)	(40, 35.694166774416914)	(45, 35.619080750225535)	(50, 35.53884159221245)	(55, 35.431560606675774)	(60, 35.34492205481764)	(65, 35.15483890699714)	(70, 35.02266374904778)	(75, 34.95251322298838)	(80, 34.78726111452836)	(85, 34.652127653396484)	(90, 34.45093893501611)	(95, 34.27353268517614)	(100, 34.14866763796413)	(105, 33.96991752194365)	(110, 33.731569679118046)	(115, 33.649987786260155)	(120, 33.53740664262768)	(125, 33.15647833128918)	(130, 33.13375530175553)	(135, 32.89354248127163)	(140, 32.61469094167264)	(145, 32.29076985689172)	(150, 31.67830389946991)
SRR29492908_1	(1, 34.09072674283931)	(2, 35.20836972059186)	(3, 35.278920727390336)	(4, 35.41513757144787)	(5, 35.38269140342311)	(6, 35.337431461796086)	(7, 35.34275289275132)	(8, 35.38075586943484)	(9, 35.44602721286418)	(10, 35.56979896246684)	(15, 36.030115847084986)	(20, 36.283028450827295)	(25, 36.215927248805635)	(30, 36.12649085439601)	(35, 36.05426301582118)	(40, 35.986177650588935)	(45, 35.92272793293192)	(50, 35.796068340210574)	(55, 35.7399086875717)	(60, 35.66927898982427)	(65, 35.59825645352312)	(70, 35.47349029505975)	(75, 35.32744806129204)	(80, 35.30496471807379)	(85, 35.25936019136587)	(90, 35.09088356299607)	(95, 34.962801042769414)	(100, 34.85461241699288)	(105, 34.710682372549535)	(110, 34.55560280473084)	(115, 34.42628937990267)	(120, 34.34390612733891)	(125, 34.147279725895736)	(130, 33.890348341668016)	(135, 33.65345388443315)	(140, 33.624316278228115)	(145, 33.6210098136358)	(150, 33.17993273263332)
SRR29492908_2	(1, 36.33137424523976)	(2, 36.525436813855094)	(3, 36.40997012471878)	(4, 36.36182903639933)	(5, 36.236954226854756)	(6, 36.14971132268212)	(7, 36.11656648571614)	(8, 36.102569121725)	(9, 36.08045515188995)	(10, 36.129425611520794)	(15, 36.19478033584769)	(20, 36.175988466792)	(25, 36.069966896749115)	(30, 35.97939231678788)	(35, 35.88183216000674)	(40, 35.76817861516834)	(45, 35.69161262313101)	(50, 35.60992753766218)	(55, 35.50542758913999)	(60, 35.421131454640474)	(65, 35.23575998334923)	(70, 35.10598607598906)	(75, 35.038295911527314)	(80, 34.87382966838079)	(85, 34.73777952894603)	(90, 34.542093865128855)	(95, 34.36481291093485)	(100, 34.244191501818555)	(105, 34.06647143485067)	(110, 33.83339619116822)	(115, 33.75013028991242)	(120, 33.6407848839544)	(125, 33.26432175769982)	(130, 33.24527159208374)	(135, 33.00694255053436)	(140, 32.732803808368956)	(145, 32.410322856407404)	(150, 31.81347374229994)
SRR29492909_1	(1, 34.73708667723604)	(2, 35.200403323583686)	(3, 35.524098799713045)	(4, 35.50545848026289)	(5, 35.63448593300408)	(6, 35.75632540688317)	(7, 35.81277546075668)	(8, 35.92157544273639)	(9, 35.99910639130448)	(10, 36.36134216024415)	(15, 36.606838155346466)	(20, 36.57025172809323)	(25, 36.47185325961796)	(30, 36.3801841807439)	(35, 36.29448898956643)	(40, 36.20380956364224)	(45, 36.110045940542626)	(50, 36.04134556399019)	(55, 35.93263440349833)	(60, 35.83571037567992)	(65, 35.71935504343741)	(70, 35.58352372485148)	(75, 35.49419288253136)	(80, 35.34353350735536)	(85, 35.252132411790924)	(90, 35.09272390431021)	(95, 34.98942834274015)	(100, 34.89279589708858)	(105, 34.65553550793038)	(110, 34.61914256201128)	(115, 34.514206274505085)	(120, 34.15352623879913)	(125, 34.046313755842284)	(130, 33.76863451985962)	(135, 33.74876964029026)	(140, 33.48615129565359)	(145, 32.987982817561694)	(150, 32.37418107340379)
SRR29492909_2	(1, 36.340083172594284)	(2, 36.54699184212045)	(3, 36.10989592644678)	(4, 36.21017132188385)	(5, 36.37544827733819)	(6, 36.44085357199091)	(7, 36.4067452134442)	(8, 36.37928786029445)	(9, 36.36445122440111)	(10, 36.37569496183302)	(15, 36.38836206393743)	(20, 36.357004977038365)	(25, 36.23685652718249)	(30, 36.20355896194956)	(35, 36.03618427480416)	(40, 35.94072573819484)	(45, 35.87373694089242)	(50, 35.73982459860896)	(55, 35.664509948059425)	(60, 35.543955111855425)	(65, 35.358819039473794)	(70, 35.3245391469854)	(75, 35.21300546697511)	(80, 35.04007451477551)	(85, 34.83120943090749)	(90, 34.592151701136686)	(95, 34.48807242552415)	(100, 34.269100851145005)	(105, 34.28914135603954)	(110, 34.00931149926713)	(115, 33.740926185635566)	(120, 33.64437773441786)	(125, 33.26054643992761)	(130, 33.29740883861821)	(135, 32.829707220834635)	(140, 32.67193654015457)	(145, 32.39530131360264)	(150, 31.43167404573841)
SRR29492910_1	(1, 34.49796695315368)	(2, 35.42180318701288)	(3, 35.44314084371202)	(4, 35.55734853618398)	(5, 35.508027249027734)	(6, 35.461430096123436)	(7, 35.46935039260292)	(8, 35.49274123316655)	(9, 35.55735658316914)	(10, 35.675883363418436)	(15, 36.119629312059615)	(20, 36.36319380754084)	(25, 36.30666173431127)	(30, 36.227612303646715)	(35, 36.16327468218613)	(40, 36.10193847863757)	(45, 36.04595397781544)	(50, 35.9296938074235)	(55, 35.878943494011516)	(60, 35.809194166496994)	(65, 35.74637399915256)	(70, 35.62893193294802)	(75, 35.50039565354074)	(80, 35.475100630336094)	(85, 35.431426472926816)	(90, 35.27597914307489)	(95, 35.15635086842125)	(100, 35.05691491417084)	(105, 34.917468398325724)	(110, 34.77738841755088)	(115, 34.65044804107635)	(120, 34.57757393038065)	(125, 34.3836636052011)	(130, 34.14541104000214)	(135, 33.90817287403736)	(140, 33.880210650711874)	(145, 33.8605686560952)	(150, 33.444790309450866)
SRR29492910_2	(1, 36.06414499247553)	(2, 36.44038908278136)	(3, 36.2986165599641)	(4, 36.282112398724344)	(5, 36.18237656863411)	(6, 36.1229828075722)	(7, 36.09385414881435)	(8, 36.09243117197504)	(9, 36.06923428526463)	(10, 36.139628699393654)	(15, 36.20750870541042)	(20, 36.186711046392794)	(25, 36.08019675475159)	(30, 35.98646522712913)	(35, 35.884841044372344)	(40, 35.7752200825998)	(45, 35.692911157529196)	(50, 35.615637908664624)	(55, 35.50723225284844)	(60, 35.42357485057247)	(65, 35.234011635842776)	(70, 35.105035838514624)	(75, 35.03486456444867)	(80, 34.87034185744051)	(85, 34.7327126001747)	(90, 34.53260824554135)	(95, 34.35249786241568)	(100, 34.22779979546774)	(105, 34.04800483069417)	(110, 33.805799623537986)	(115, 33.72532911484884)	(120, 33.6100828616542)	(125, 33.226921960318336)	(130, 33.20234527084842)	(135, 32.95706994036666)	(140, 32.671885748298436)	(145, 32.341867611195646)	(150, 31.7084050848029)
SRR29492911_1	(1, 34.58845888926193)	(2, 35.54357658095209)	(3, 35.544909645113435)	(4, 35.63904916026332)	(5, 35.58865399490638)	(6, 35.5438994216327)	(7, 35.55764480977363)	(8, 35.57087298940047)	(9, 35.63619707636174)	(10, 35.74542167564594)	(15, 36.16788178398327)	(20, 36.40556105606065)	(25, 36.35005630359492)	(30, 36.282287114101464)	(35, 36.220153032094814)	(40, 36.16561387945565)	(45, 36.111036355807926)	(50, 36.00605147538412)	(55, 35.95784085824373)	(60, 35.89379301371812)	(65, 35.83353272967112)	(70, 35.724956801092084)	(75, 35.60478314929732)	(80, 35.57988511152284)	(85, 35.53786699265736)	(90, 35.39242721705688)	(95, 35.27983578250945)	(100, 35.185435596324666)	(105, 35.05306498999164)	(110, 34.920614426720896)	(115, 34.799572893929245)	(120, 34.72790482944845)	(125, 34.54387887238765)	(130, 34.315915958165796)	(135, 34.087883191992695)	(140, 34.05709186066804)	(145, 34.03675900468731)	(150, 33.6460353351039)
